volume_id,volume_title,volume_long_title,volume_subtitle,volume_short_title,volume_lds_url,book_id,book_title,book_long_title,book_subtitle,book_short_title,book_lds_url,chapter_id,chapter_number,verse_id,verse_number,scripture_text
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1190,1,31113,11,"11 Και κατέβηκαν και προχώρησαν επάνω στο πρόσωπο της γης. Και ο πρώτος ήλθε και στάθηκε εμπρός στον πατέρα μου, και του έδωσε ένα βιβλίο, και του είπε να διαβάσει."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1190,1,31114,12,"12 Και συνέβη ώστε καθώς διάβαζε, γέμισε από το Πνεύμα του Κυρίου."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1190,1,31115,13,"13 Και διάβασε, λέγοντας: Ουαί, ουαί, Ιερουσαλήμ, διότι έχω δει τα βδελύγματά σου! Μάλιστα, και πολλά πράγματα διάβασε ο πατέρας μου σχετικά με την Ιερουσαλήμ – ότι θα πρέπει να καταστραφεί καθώς και οι κάτοικοι αυτής· πολλοί θα πρέπει να αφανισθούν από το σπαθί και πολλοί θα πρέπει να μεταφερθούν αιχμάλωτοι στη Βαβυλώνα."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1190,1,31116,14,"14 Και συνέβη ώστε αφού ο πατέρας μου διάβασε και είδε πολλά μεγάλα και θαυμαστά πράγματα, αναφώνησε πολλά προς τον Κύριο, όπως: Μεγάλα και θαυμαστά είναι τα έργα Σου, Κύριε, Θεέ Παντοκράτορα! Ο θρόνος Σου είναι ψηλά στους ουρανούς, και η δύναμή Σου και η καλοσύνη και η ευσπλαχνία Σου επάνω σε όλους τους κατοίκους της γης. Και επειδή είσαι πολυεύσπλαχνος, δεν θα αφήσεις αυτούς που έρχονται σε Σένα να χαθούν!"
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1190,1,31117,15,"15 Και κατ’ αυτόν τον τρόπο ήταν η ομιλία του πατέρα μου δοξολογώντας τον Θεό του. Επειδή η ψυχή του όντως αγαλλίαζε και ολόκληρη η καρδιά του ήταν πλήρης, λόγω των όσων είχε δει, μάλιστα, τα οποία ο Κύριος του είχε δείξει."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1190,1,31118,16,"16 Και τώρα, εγώ, ο Νεφί, δεν κάνω μία πλήρη αφήγηση των όσων έχει γράψει ο πατέρας μου, διότι έχει γράψει πολλά που είδε σε οράματα και σε όνειρα. Και έχει γράψει επίσης πολλά που προφήτευσε και είπε στα τέκνα του, για τα οποία δεν θα κάνω πλήρη αφήγηση."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1190,1,31119,17,"17 Αλλά θα κάνω αφήγηση για ό,τι συνέβη σε μένα, κατά τις ημέρες μου. Ιδού, κάνω μια σύντμηση του χρονικού του πατέρα μου πάνω σε πλάκες, τις οποίες έκανα με τα ίδια μου τα χέρια. Αφού λοιπόν τελειώσω τη σύντμηση της αφήγησης του πατέρα μου τότε θα κάνω μία αφήγηση της δικής μου ζωής."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1190,1,31120,18,"18 Γι’ αυτό, θα ήθελα να γνωρίζετε ότι, αφού έδειξε ο Κύριος τόσα πολλά θαυμαστά στον πατέρα μου, τον Λεχί, μάλιστα, σχετικά με την καταστροφή της Ιερουσαλήμ, ιδού πήγε έξω στον λαό και άρχισε να προφητεύει και να διακηρύττει σε αυτόν σχετικά με τα όσα είχε δει και ακούσει."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1190,1,31121,19,"19 Και συνέβη ώστε οι Ιουδαίοι όντως τον χλεύασαν εξαιτίας όσων καταμαρτυρούσε για αυτούς, επειδή αληθώς καταμαρτυρούσε για την κακία τους και τα βδελύγματά τους. Και κατέθετε μαρτυρία ότι όσα είδε και άκουσε και επίσης αυτά που διάβασε στο βιβλίο, φανέρωναν απλά για τον ερχομό του Μεσσία καθώς επίσης και για την λύτρωση του κόσμου."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1190,1,31122,20,"20 Και όταν άκουσαν οι Ιουδαίοι αυτά τα πράγματα, θύμωσαν μαζί του. Μάλιστα, όπως με τους προφήτες της αρχαίας εποχής τους οποίους είχαν εκδιώξει, λιθοβολήσει και θανατώσει. Και ακόμα επιζητούσαν τη ζωή του, ώστε να του την αφαιρέσουν. Όμως, ιδού, εγώ, ο Νεφί, θα σας δείξω ότι τα πολυεύσπλαχνα ελέη του Κυρίου, είναι επάνω σε εκείνους τους οποίους έχει επιλέξει, λόγω της πίστης τους, για να τους καταστήσει ισχυρούς, και μάλιστα μέχρι τη δύναμη της απολύτρωσης."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31123,1,"1 Διότι ιδού, συνέβη ώστε ο Κύριος μίλησε στον πατέρα μου, μάλιστα, ακόμη και σε όνειρο, και του είπε: Μακάριος είσαι Λεχί, λόγω των όσων έχεις κάνει. Και επειδή ήσουν πιστός και διακήρυξες στον λαό αυτόν τα πράγματα που σε πρόσταξα, ιδού, επιζητούν να σου αφαιρέσουν τη ζωή."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31124,2,"2 Και συνέβη ώστε ο Κύριος πρόσταξε τον πατέρα μου, μέσα σε όνειρο, ότι έπρεπε να πάρει την οικογένειά του και να αναχωρήσει για την έρημο."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31125,3,"3 Και συνέβη ώστε υπάκουσε στον λόγο του Κυρίου, γι’ αυτό έκανε όπως τον πρόσταξε ο Κύριος."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31126,4,"4 Και συνέβη ώστε αναχώρησε για την έρημο. Και εγκατέλειψε το σπίτι του και τη γη της κληρονομιάς του και το χρυσάφι του και το ασήμι του και τα πολύτιμα αντικείμενά του, και δεν πήρε τίποτα μαζί του, εκτός από την οικογένειά του και προμήθειες και σκηνές, και αναχώρησε για την έρημο."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31127,5,"5 Και κατέβηκε στα όρια κοντά στην ακτή της Ερυθράς Θαλάσσης και ταξίδευσε στην έρημο στα όρια που είναι πιο κοντά στην Ερυθρά Θάλασσα και ταξίδευσε στην έρημο με την οικογένειά του, η οποία αποτελείτο από τη μητέρα μου, Σαρία, τους μεγαλύτερους αδελφούς μου, οι οποίοι ήταν ο Λάμαν, ο Λεμουήλ και ο Σαμ."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31128,6,"6 Και συνέβη ώστε αφού είχε ταξιδέψει τρεις ημέρες μέσα στην έρημο, έστησε τη σκηνή του σε μια κοιλάδα δίπλα σε έναν ποταμό νερού."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31129,7,"7 Και συνέβη ώστε έχτισε έναν βωμό από πέτρες, και έκανε προσφορά προς τον Κύριο, και προσέφερε ευχαριστίες προς τον Κύριο τον Θεό μας."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31130,8,"8 Και συνέβη ώστε ονόμασε τον ποταμό, Λάμαν, και οι εκβολές του ήταν μέσα στην Ερυθρά Θάλασσα. Και η κοιλάδα ήταν στα όρια κοντά στο στόμιό του."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31131,9,"9 Και όταν ο πατέρας μου είδε ότι τα ύδατα του ποταμού εξέβαλλαν στην πηγή της Ερυθράς Θαλάσσης, μίλησε στον Λάμαν, λέγοντας: Ω και να μπορούσες να είσαι σαν αυτόν τον ποταμό, συνεχώς να τρέχεις στην πηγή πάσης χρηστότητος!"
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31132,10,"10 Επίσης μίλησε και προς τον Λεμουήλ: Αχ, μακάρι να μπορούσες να ήσουν σαν αυτήν την κοιλάδα, σταθερός και στερεός και ακλόνητος στην τήρηση των εντολών του Κυρίου!"
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31133,11,"11 Λοιπόν, αυτά είπε επειδή ο Λάμαν και ο Λεμουήλ ήταν σκληροτράχηλοι· διότι, ιδού όντως παραπονούνταν σε πολλά εναντίον του πατέρα τους, επειδή ήταν άνθρωπος οραματιστής και τους είχε οδηγήσει έξω από τη γη της Ιερουσαλήμ, να αφήσουν τη γη της κληρονομιάς τους και το χρυσάφι τους και το ασήμι τους και τα πολύτιμα αντικείμενά τους, για να αφανισθούν στην έρημο. Και αυτό είπαν ότι το έκανε εξαιτίας της ανόητης φαντασίας της καρδιάς του."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31134,12,"12 Και έτσι ο Λάμαν και ο Λεμουήλ, που ήταν οι μεγαλύτεροι, παραπονούνταν εναντίον του πατέρα τους. Και παραπονούνταν, επειδή δεν γνώριζαν την επικοινωνία του Θεού αυτού που τους είχε πλάσει."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31135,13,"13 Ούτε πίστευαν ότι η Ιερουσαλήμ, η μεγάλη αυτή πόλη, μπορούσε να καταστραφεί σύμφωνα με τα λόγια των προφητών. Και ήταν σαν τους Ιουδαίους οι οποίοι ήταν στην Ιερουσαλήμ και οι οποίοι επιζητούσαν να αφαιρέσουν τη ζωή του πατέρα μου."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31136,14,"14 Και συνέβη ώστε ο πατέρας μου μίλησε όντως σε αυτούς, στην κοιλάδα του Λεμουήλ, με ισχύ, πλήρης Πνεύματος, μέχρι που τα σώματά τους εσείοντο εμπρός του. Και τους αντιμετώπισε, ώστε δεν τολμούσαν να εκστομίσουν τίποτε εναντίον του. Επομένως, έκαναν ό,τι τους πρόσταξε."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31137,15,15 Και ο πατέρας μου κατοικούσε σε μία σκηνή.
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31138,16,"16 Και συνέβη ώστε εγώ, ο Νεφί, όντας υπερβολικά νέος, παρά ταύτα όντας μεγάλος σε ανάστημα και επίσης έχοντας μεγάλη επιθυμία να μάθω για τα μυστήρια του Θεού, γι’ αυτό, αναφώνησα όντως προς τον Κύριο, και ιδού, όντως με επισκέφθηκε και μαλάκωσε την καρδιά μου, ώστε πίστεψα όλα τα λόγια που είχαν λεχθεί από τον πατέρα μου. Γι’ αυτό δεν επαναστάτησα εναντίον του όπως οι αδελφοί μου."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31139,17,"17 Και μίλησα προς τον Σαμ, κάνοντάς του γνωστά αυτά που ο Κύριος μου είχε φανερώσει με το Άγιο Πνεύμα Του. Και συνέβη ώστε πίστεψε στα λόγια μου."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31140,18,"18 Όμως, ιδού, ο Λάμαν και ο Λεμουήλ δεν ήθελαν να ακούσουν τα λόγια μου. Και όπως ήμουν θλιμμένος για την σκληρότητα της καρδιάς τους αναφώνησα προς τον Κύριο για χάρη τους."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31141,19,"19 Και συνέβη ώστε ο Κύριος μου μίλησε και μου είπε: Ευλογημένος είσαι, Νεφί, για την πίστη σου, επειδή με αναζήτησες επιμελώς, με ταπεινότητα καρδιάς."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31142,20,"20 Και εφόσον θα τηρείτε τις εντολές μου, θα ευημερείτε και θα οδηγηθείτε στη γη της επαγγελίας. Μάλιστα, ακόμη και σε μία γη την οποία έχω προετοιμάσει για εσάς. Μάλιστα, μία γη η οποία είναι εκλεκτή υπεράνω κάθε άλλης γης."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31143,21,"21 Και εφόσον οι αδελφοί σου επαναστατήσουν εναντίον σου, θα αποκοπούν από την παρουσία του Κυρίου."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31144,22,"22 Και εφόσον εσύ τηρείς τις εντολές μου, θα γίνεις αρχηγός και δάσκαλος των αδελφών σου."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31145,23,"23 Διότι ιδού, εκείνη την ημέρα που θα επαναστατήσουν εναντίον μου, θα τους καταραστώ ακόμη και με οδυνηρή κατάρα και δεν θα έχουν καμία δύναμη επί των απογόνων σου εκτός και αν αυτοί επίσης επαναστατήσουν εναντίον μου."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1191,2,31146,24,"24 Και αν γίνει και επαναστατήσουν εναντίον μου, θα αποτελέσουν εκείνοι μάστιγα για τους απογόνους σου, για να τους υποκινούν να με θυμούνται."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1192,3,31147,1,"1 Και συνέβη ώστε εγώ, ο Νεφί, αφού μίλησα με τον Κύριο, επέστρεψα στη σκηνή του πατέρα μου."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1192,3,31148,2,"2 Και συνέβη ώστε αυτός μου μίλησε και μου είπε: Ιδού, ονειρεύτηκα ένα όνειρο, στο οποίο ο Κύριος μου πρόσταξε να επιστρέψετε εσύ και οι αδελφοί σου στην Ιερουσαλήμ."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1192,3,31149,3,"3 Επειδή, ιδού, ο Λάβαν έχει το χρονικό των Ιουδαίων και επίσης γενεαλογία των προγόνων σου, και είναι χαραγμένα επάνω σε πλάκες από ορείχαλκο."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1192,3,31150,4,"4 Έτσι λοιπόν, ο Κύριος με πρόσταξε εσύ και οι αδελφοί σου να πάτε στο σπίτι του Λάβαν, και να ζητήσετε τα χρονικά, και να τα φέρετε εδώ κάτω στην έρημο."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1192,3,31151,5,"5 Και τώρα, ιδού, οι αδελφοί σου παραπονιούνται, και λένε ότι είναι δύσκολο πράγμα αυτό που τους ζήτησα. Όμως, ιδού, δεν τους το ζήτησα εγώ, αλλά είναι μία εντολή του Κυρίου."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1192,3,31152,6,"6 Επομένως πήγαινε, υιέ μου, και θα ευνοηθείς από τον Κύριο, επειδή δεν παραπονέθηκες."
3,Βιβλίο του Μορμών,Το Βιβλίο του Μορμών,Μια Ακόμη Μαρτυρία για τον Ιησού Χριστό,ΒΜ,bofm,67,1 Νεφί,Πρώτο Βιβλίο του Νεφί,,1 Νε,bofm/1-ne,1192,3,31153,7,"7 Και συνέβη ώστε εγώ, ο Νεφί, είπα στον πατέρα μου: Θα πάω και θα κάνω αυτά που ο Κύριος έχει προστάξει, διότι ξέρω ότι ο Κύριος δεν δίνει εντολές στα τέκνα των ανθρώπων, παρά μόνον όταν προετοιμάσει γι’ αυτά την οδό, ώστε να μπορέσουν να εκπληρώσουν αυτό που τους προστάζει."
